title,price,currency,image_url,url,url_tracked,keyword,seller_feedback,top_rated,source,inserted_at,signals_text
Bissell AirRam Cordless Lightweight Multi-Surface Vacuum Cleaner | 1984,185.99,USD,https://i.ebayimg.com/images/g/ZRoAAOSwmpFhL-gd/s-l225.jpg,https://www.ebay.com/itm/324274218762?_skw=cordless+vacuum&hash=item4b803fe70a%3Ag%3AZRoAAOSwmpFhL-gd&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UaabINDh8kAM6wN8ROds2YYojqzAyBPbWzwXrxzplOreJW9m%2FpfCUauGVsu%2BMkv%2BgVIvGq44pPr2%2Ffe3uAob4uDsWKyOw1XXtWDfdz5mLRwiNoLNK5XiWdlE1rrlw1iyBXuj%2Fun%2FkgMy4pormmC1OrJHLoHAIkonwuYwAuI%2B6bg7%2F7411s8vbyjMdIoZ6DkUXK%2FydewOSSDekbZCR7pG0DwYLP8srfUqyJc%2FmLtrGr68FBqLYaH8sl9GVZoaxyp7tD%2B6QABPuv0udIXRKW4kOOmyTxeEomjxuY7aYXjE2r7sA%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=cordless_vacuum&toolid=10001,https://www.ebay.com/itm/324274218762?_skw=cordless+vacuum&hash=item4b803fe70a%3Ag%3AZRoAAOSwmpFhL-gd&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UaabINDh8kAM6wN8ROds2YYojqzAyBPbWzwXrxzplOreJW9m%2FpfCUauGVsu%2BMkv%2BgVIvGq44pPr2%2Ffe3uAob4uDsWKyOw1XXtWDfdz5mLRwiNoLNK5XiWdlE1rrlw1iyBXuj%2Fun%2FkgMy4pormmC1OrJHLoHAIkonwuYwAuI%2B6bg7%2F7411s8vbyjMdIoZ6DkUXK%2FydewOSSDekbZCR7pG0DwYLP8srfUqyJc%2FmLtrGr68FBqLYaH8sl9GVZoaxyp7tD%2B6QABPuv0udIXRKW4kOOmyTxeEomjxuY7aYXjE2r7sA%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,cordless vacuum,54243,False,ebay,2025-09-16T04:02:19.564357+00:00,
LED Desk Lamp Gooseneck Adjustable Lamp with Clamp Eye-Caring Reading Desk Light,13.99,USD,https://i.ebayimg.com/images/g/lR0AAOSw~e5ikNy7/s-l225.jpg,https://www.ebay.com/itm/405968067755?_skw=desk+lamp&hash=item5e85951cab%3Ag%3AlR0AAOSw~e5ikNy7&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbNPfMzjHp%2FxcRt0jaWwJcBJXnlWEjaZXiGRMFN2wOyByJRljMYgcyZfYNoBbsrUM9UoPxJo%2B5d9fxs7GF9xVgM%2BPInBT%2FVR25ijB3bGTvq6xx9ypmGIwa%2BUBekMyIW7G%2BAhv4i9WeF5Z7GHrw3HldKCN4wNG7l4d9QL0jbQKcxmRraLDBOsfnZrb6agcUVWg9IMKi6Vpz8675NMH7mPG60h37gQe9%2Fy%2FOJzQUlkvRitobRzEmzm0XxXDsNFE0XQZihYlCqGv0y8yLgxauFrBGe&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=desk_lamp&toolid=10001,https://www.ebay.com/itm/405968067755?_skw=desk+lamp&hash=item5e85951cab%3Ag%3AlR0AAOSw~e5ikNy7&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbNPfMzjHp%2FxcRt0jaWwJcBJXnlWEjaZXiGRMFN2wOyByJRljMYgcyZfYNoBbsrUM9UoPxJo%2B5d9fxs7GF9xVgM%2BPInBT%2FVR25ijB3bGTvq6xx9ypmGIwa%2BUBekMyIW7G%2BAhv4i9WeF5Z7GHrw3HldKCN4wNG7l4d9QL0jbQKcxmRraLDBOsfnZrb6agcUVWg9IMKi6Vpz8675NMH7mPG60h37gQe9%2Fy%2FOJzQUlkvRitobRzEmzm0XxXDsNFE0XQZihYlCqGv0y8yLgxauFrBGe&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,desk lamp,29371,False,ebay,2025-09-15T13:20:11.689975+00:00,
Waterproof Super Bright LED Bike Light USB Rechargeable Bicycle Front Headlight,14.51,USD,https://i.ebayimg.com/images/g/giEAAOSwmFNl3UUx/s-l225.jpg,https://www.ebay.com/itm/226020904929?_skw=bike+light&hash=item349fe54fe1%3Ag%3AgiEAAOSwmFNl3UUx&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbX4Ag5F2M4ahjNXrnbfOgXW1iNt70Iy5L%2FRGKwM7A0xVgQA7nAp25UuGgV%2FEVBqICpy57oJTdWMnFQV%2F%2BcdmLRxF%2BBVl4ezreMRLE%2FV0HC%2FlflwldCyRu%2B3cuVPJMPSc5Y%2Fe6OoLnxcQclYE3nYjCPT9xemxV5S%2BwvNOhrrHc5mJI9c1maoOoBwQIyOHSpFTKaPHHT1hsRKS5pz0HMkY%2BO7jvxaludxOkKbNyXedE77mwpv%2BnkXaDEBVM7yMF9eB2rYq5ZlzXj5eXXdp%2B2R7d6&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=bike_light&toolid=10001,https://www.ebay.com/itm/226020904929?_skw=bike+light&hash=item349fe54fe1%3Ag%3AgiEAAOSwmFNl3UUx&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbX4Ag5F2M4ahjNXrnbfOgXW1iNt70Iy5L%2FRGKwM7A0xVgQA7nAp25UuGgV%2FEVBqICpy57oJTdWMnFQV%2F%2BcdmLRxF%2BBVl4ezreMRLE%2FV0HC%2FlflwldCyRu%2B3cuVPJMPSc5Y%2Fe6OoLnxcQclYE3nYjCPT9xemxV5S%2BwvNOhrrHc5mJI9c1maoOoBwQIyOHSpFTKaPHHT1hsRKS5pz0HMkY%2BO7jvxaludxOkKbNyXedE77mwpv%2BnkXaDEBVM7yMF9eB2rYq5ZlzXj5eXXdp%2B2R7d6&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,bike light,25783,False,ebay,2025-09-15T21:01:45.868098+00:00,
"Massage Gun Deep Tissue, Muscle Massage Gun with 9 Attachment Heads 20 Speeds",24.99,USD,https://i.ebayimg.com/images/g/bjsAAeSwWYFopX2u/s-l225.jpg,https://www.ebay.com/itm/365280984699?_skw=massage+gun&hash=item550c717e7b%3Ag%3AbjsAAeSwWYFopX2u&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZKU%2Fdte9eDO0dE9BaDmPw54jQ57fTra8gr3csdUhpmXsYCxU3pTCp%2BJLbUiLwQrscfp%2Btiw%2BVHkagUUPpqq%2Fagk6qjYjDD0wjvos85cU4dc1g91s5Hx3m4Y%2Bwe19ltRHY7%2BZdLSuV8Pv0FSpF%2BVw%2B7JjowjiRAoZzILXh0iMQCHVCKMaS%2F7ORj6laVXw8rSnl218en7djnSoy7weouBUOrcrlmjhgTsiHu9f7u39QqEAGRLrNKkq3fFMcFQKXp%2FEU2rWZcX1mDjGazoSPpBw0b&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=massage_gun&toolid=10001,https://www.ebay.com/itm/365280984699?_skw=massage+gun&hash=item550c717e7b%3Ag%3AbjsAAeSwWYFopX2u&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZKU%2Fdte9eDO0dE9BaDmPw54jQ57fTra8gr3csdUhpmXsYCxU3pTCp%2BJLbUiLwQrscfp%2Btiw%2BVHkagUUPpqq%2Fagk6qjYjDD0wjvos85cU4dc1g91s5Hx3m4Y%2Bwe19ltRHY7%2BZdLSuV8Pv0FSpF%2BVw%2B7JjowjiRAoZzILXh0iMQCHVCKMaS%2F7ORj6laVXw8rSnl218en7djnSoy7weouBUOrcrlmjhgTsiHu9f7u39QqEAGRLrNKkq3fFMcFQKXp%2FEU2rWZcX1mDjGazoSPpBw0b&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,massage gun,24117,False,ebay,2025-09-15T04:02:11.688812+00:00,
6 speeds Massage Gun Percussion Massager Deep Tissue Muscle Vibrating Relax,19.14,USD,https://i.ebayimg.com/images/g/h28AAOSwX59njxGX/s-l225.jpg,https://www.ebay.com/itm/156647385631?_skw=massage+gun&hash=item2478e96a1f%3Ag%3Ah28AAOSwX59njxGX&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZ6Rzf5%2F0Hfrhzqa9FJn0LlJGgggo31M8vWPe2a2r%2BULkFI6h8gpO%2BQU9nHxCKdfnjetNfZPdSRc5ra3c%2BkrGKt2K5z8oZCmfu%2FJrYtbbHvOFgbiLhJVw2eExSLFowUodBU17DCEOc0j7n2odtLWtOX8zF2wGpTCHQMNnzAagde3jDSFElNd2vm0hwluHLtMvbYyjPNJX51%2FhlcsFyaefpm%2BHWZHoCw7X8twmJ2Mk0Ra873KhdZ5jNkjeU7VMJLK25WCM1K5ptM7GTUnryWP2Kx&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=massage_gun&toolid=10001,https://www.ebay.com/itm/156647385631?_skw=massage+gun&hash=item2478e96a1f%3Ag%3Ah28AAOSwX59njxGX&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZ6Rzf5%2F0Hfrhzqa9FJn0LlJGgggo31M8vWPe2a2r%2BULkFI6h8gpO%2BQU9nHxCKdfnjetNfZPdSRc5ra3c%2BkrGKt2K5z8oZCmfu%2FJrYtbbHvOFgbiLhJVw2eExSLFowUodBU17DCEOc0j7n2odtLWtOX8zF2wGpTCHQMNnzAagde3jDSFElNd2vm0hwluHLtMvbYyjPNJX51%2FhlcsFyaefpm%2BHWZHoCw7X8twmJ2Mk0Ra873KhdZ5jNkjeU7VMJLK25WCM1K5ptM7GTUnryWP2Kx&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,massage gun,18603,False,ebay,2025-09-15T04:02:11.688812+00:00,
Dimmable LED Desk Light Touch Sensor Table Bedside Reading Lamp USB Rechargeable,12.0,USD,https://i.ebayimg.com/images/g/HOsAAOSw~epkfako/s-l225.jpg,https://www.ebay.com/itm/404320289408?_skw=desk+lamp&hash=item5e235e0280%3Ag%3AHOsAAOSw~epkfako&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZZROeqtw62FNjtXNl%2BCaGPYDQMFx0Apozw%2FTihtkQ8pvO6oJVGJRJxZ7PU7NZiREbKatXxW%2Br5G0R4THbgL%2Fb5eoxGYLKTEF78wXH%2F8V7dNONzsKaBbfAwA1IPMkU7Xv%2FwsowonXgXeBa3NuFNbfgTWpbcGFaadFjMjLAm1RTxyvnnNHmHvupmmG%2Fx804L21jXfUkKzxrtO2ZSd6LQqfDFgN6SdrI5k1aNgLjUJgFt%2BQWPCcxa8LRIqFh4gEKP4mPDtzOP33XnZNR7bvk78lSi&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=desk_lamp&toolid=10001,https://www.ebay.com/itm/404320289408?_skw=desk+lamp&hash=item5e235e0280%3Ag%3AHOsAAOSw~epkfako&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZZROeqtw62FNjtXNl%2BCaGPYDQMFx0Apozw%2FTihtkQ8pvO6oJVGJRJxZ7PU7NZiREbKatXxW%2Br5G0R4THbgL%2Fb5eoxGYLKTEF78wXH%2F8V7dNONzsKaBbfAwA1IPMkU7Xv%2FwsowonXgXeBa3NuFNbfgTWpbcGFaadFjMjLAm1RTxyvnnNHmHvupmmG%2Fx804L21jXfUkKzxrtO2ZSd6LQqfDFgN6SdrI5k1aNgLjUJgFt%2BQWPCcxa8LRIqFh4gEKP4mPDtzOP33XnZNR7bvk78lSi&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,desk lamp,16855,False,ebay,2025-09-15T23:02:07.646098+00:00,
"LED Desk Lamp, Eye-Caring Table Lamps, Natural Light Protects Eyes, 5 Modes",18.98,USD,https://i.ebayimg.com/images/g/wM0AAOSwPmhiKtHh/s-l225.jpg,https://www.ebay.com/itm/353955187503?_skw=desk+lamp&hash=item52695f8b2f%3Ag%3AwM0AAOSwPmhiKtHh&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYQ00nYS0SFcR2%2FJazg9z12L%2B2Ry3w4fOJxu8LkkiEPTV%2ByOC5X27XDRMZgofLLdtJqwAZ%2F96qocnt4HK02lP9ZKyHRrFwJ61YUnO2L0pmVoNon2sqRTjW9kp0XicABuRHnhNq7PElTte4KU68JJOOOQ4WKVCStaXVXIcRY2288SLvAXAo0yPKaQjY5nnmDJfbVGrtRnlgt4udMHRwMNcn5mjlqb8PeVjF6n0g%2FIHvfoIa46sHEwvMrDzw4gnFmtjO%2FuqMZqYU3W%2Bjl5rGt22sA&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=desk_lamp&toolid=10001,https://www.ebay.com/itm/353955187503?_skw=desk+lamp&hash=item52695f8b2f%3Ag%3AwM0AAOSwPmhiKtHh&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYQ00nYS0SFcR2%2FJazg9z12L%2B2Ry3w4fOJxu8LkkiEPTV%2ByOC5X27XDRMZgofLLdtJqwAZ%2F96qocnt4HK02lP9ZKyHRrFwJ61YUnO2L0pmVoNon2sqRTjW9kp0XicABuRHnhNq7PElTte4KU68JJOOOQ4WKVCStaXVXIcRY2288SLvAXAo0yPKaQjY5nnmDJfbVGrtRnlgt4udMHRwMNcn5mjlqb8PeVjF6n0g%2FIHvfoIa46sHEwvMrDzw4gnFmtjO%2FuqMZqYU3W%2Bjl5rGt22sA&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,desk lamp,12650,False,ebay,2025-09-15T23:02:07.646098+00:00,
"Muscle Massager, 20 speeds, Massage Gun Deep Tissue, Percussion Back Massage Gun",25.06,USD,https://i.ebayimg.com/images/g/tTQAAeSw1etonSIy/s-l225.jpg,https://www.ebay.com/itm/167715074833?_skw=massage+gun&hash=item270c98f311%3Ag%3AtTQAAeSw1etonSIy&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UYh1T8873temepd5vuf7ci%2F3vPspjSgYq%2FcpCYNlWCVfgho53Pl5hyRyaPkFs71yLUEFdecM6KgF4sNkIdwpuJiqcUMrbgIh0Z%2F2vXT3JQxi%2BWGNb%2BhZIaqGmYcS0CkzDXG%2FI%2FicPFID5iYqUw4ZZIi3LHN%2ByBqxjlTjA5FHYulajTxxLhpiA3wMrTQ2TmiQCRT9D%2Ft4UF6z5ZFIgCO0VeUsslr9wH4jH4c6peXZ3Ceto%2FohDLvFJd16w32IRUgi74iSRWTaMBvysfaR%2FSL1iY6ROPqHTnE8n%2BDKQp2Rrr7KA%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=massage_gun&toolid=10001,https://www.ebay.com/itm/167715074833?_skw=massage+gun&hash=item270c98f311%3Ag%3AtTQAAeSw1etonSIy&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UYh1T8873temepd5vuf7ci%2F3vPspjSgYq%2FcpCYNlWCVfgho53Pl5hyRyaPkFs71yLUEFdecM6KgF4sNkIdwpuJiqcUMrbgIh0Z%2F2vXT3JQxi%2BWGNb%2BhZIaqGmYcS0CkzDXG%2FI%2FicPFID5iYqUw4ZZIi3LHN%2ByBqxjlTjA5FHYulajTxxLhpiA3wMrTQ2TmiQCRT9D%2Ft4UF6z5ZFIgCO0VeUsslr9wH4jH4c6peXZ3Ceto%2FohDLvFJd16w32IRUgi74iSRWTaMBvysfaR%2FSL1iY6ROPqHTnE8n%2BDKQp2Rrr7KA%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,massage gun,10519,False,ebay,2025-09-14T21:02:14.895617+00:00,
"LED Floor Lamp, Corner Light Lamp RGB+ White Modern Smart Compatible with Alexa",27.99,USD,https://i.ebayimg.com/images/g/CT8AAOSwXPpi~Q3b/s-l225.jpg,https://www.ebay.com/itm/275426095607?_skw=rgb+lamp&hash=item4020acb1f7%3Ag%3ACT8AAOSwXPpi~Q3b&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYeB4073tMkbjMcdV%2FC0DDIrTMMo06%2Fmil5EshBvI8Lf8CBlZmtMl1weNLfV6MeTQxj%2FfKer7VW%2Bbd%2FHIx3Uwt4AZ%2FeicHX%2Br586KyphASYCAugVfAHDwdxfmfQdiFu6M%2FDv8pvb%2B8jz0u76D5F0X%2Blzaic6RKhEtUwjj5%2BjLco4qDq5PYnx8aNr553WA8ywbmvCMp9nZmuf3xEZl%2B1nJLYAurmxHOxYx4OclEXhTyh9q7v82FiOqPgANxzvaZxGsY36lEYI%2FsieoegAZFdC5j8&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=rgb_lamp&toolid=10001,https://www.ebay.com/itm/275426095607?_skw=rgb+lamp&hash=item4020acb1f7%3Ag%3ACT8AAOSwXPpi~Q3b&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYeB4073tMkbjMcdV%2FC0DDIrTMMo06%2Fmil5EshBvI8Lf8CBlZmtMl1weNLfV6MeTQxj%2FfKer7VW%2Bbd%2FHIx3Uwt4AZ%2FeicHX%2Br586KyphASYCAugVfAHDwdxfmfQdiFu6M%2FDv8pvb%2B8jz0u76D5F0X%2Blzaic6RKhEtUwjj5%2BjLco4qDq5PYnx8aNr553WA8ywbmvCMp9nZmuf3xEZl%2B1nJLYAurmxHOxYx4OclEXhTyh9q7v82FiOqPgANxzvaZxGsY36lEYI%2FsieoegAZFdC5j8&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,rgb lamp,8746,False,ebay,2025-09-15T17:02:08.728897+00:00,
RGB LED Corner Floor Lamp RGBIC Ambient Light App Control DIY Color Changing,25.99,USD,https://i.ebayimg.com/images/g/qSkAAOSwNBlnJKqS/s-l225.jpg,https://www.ebay.com/itm/284773662189?_skw=rgb+lamp&hash=item424dd53ded%3Ag%3AqSkAAOSwNBlnJKqS&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbEiomNyLLYBIvsbWEFgT0IS4xVOdPsKWqH%2Bou2mc2BzVaKovtBjizHcGsPREkkm6sp5Bd%2B4euwGAzx0fAXd99f6Sj4VB4m37LZw%2FIXRFvhqD8gJE7tX9%2F1zRnpfO2kTMbDRBRf2rWd9Z8NnlVoX9uWWHvV7uAZgZWOY6lxAQ1oQXmil3GUb5vEBbrUrv6UxMi%2B7diaBmjc6%2F38Sfs7PQYV31L2HFbKGOb8Wd%2FQ6ehmua1I9JkhCSk5mgAVUxfN5yhSVz94A3FlQRgoPBkX4iGj&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=rgb_lamp&toolid=10001,https://www.ebay.com/itm/284773662189?_skw=rgb+lamp&hash=item424dd53ded%3Ag%3AqSkAAOSwNBlnJKqS&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbEiomNyLLYBIvsbWEFgT0IS4xVOdPsKWqH%2Bou2mc2BzVaKovtBjizHcGsPREkkm6sp5Bd%2B4euwGAzx0fAXd99f6Sj4VB4m37LZw%2FIXRFvhqD8gJE7tX9%2F1zRnpfO2kTMbDRBRf2rWd9Z8NnlVoX9uWWHvV7uAZgZWOY6lxAQ1oQXmil3GUb5vEBbrUrv6UxMi%2B7diaBmjc6%2F38Sfs7PQYV31L2HFbKGOb8Wd%2FQ6ehmua1I9JkhCSk5mgAVUxfN5yhSVz94A3FlQRgoPBkX4iGj&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,rgb lamp,8746,False,ebay,2025-09-15T17:02:08.728897+00:00,
Dog Clippers Grooming Kit Hair Clipper-Low Noise Paw Trimmer- Rechargeable - ...,21.99,USD,https://i.ebayimg.com/images/g/U9gAAeSweIdoRzRI/s-l225.jpg,https://www.ebay.com/itm/167575414845?_skw=pet+hair+trimmer&hash=item270445e83d%3Ag%3AU9gAAeSweIdoRzRI&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZp0sgpSbfPweHecHbmYnhu15eOJ1i4LBZiIxRf5LRkoALWmzEFfSeBfyH34SYk%2Fz7SA4nq1mUg6ALjQlOwy%2FoujsfkONxhdThcL483IC%2FmVqU%2B3bVHvlUNh7DRIF5ZlEMsHRB%2FkRPITUTS9HEPA6RMPoBrJoSvmNKcthdtbMdl9kkwzHMr2Qlm6xWOCWMoMVA0YXqzw0fj1gkuNOVM3REYQTH59PhYdb%2FR2zgvxAp7cQsHFxZpDKdsSgvTzbyMzR52SMLY%2BeqYxVKu5D3VrdrgLC091SoJvlC%2BdvkasUaVCQ%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=pet_hair_trimmer&toolid=10001,https://www.ebay.com/itm/167575414845?_skw=pet+hair+trimmer&hash=item270445e83d%3Ag%3AU9gAAeSweIdoRzRI&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZp0sgpSbfPweHecHbmYnhu15eOJ1i4LBZiIxRf5LRkoALWmzEFfSeBfyH34SYk%2Fz7SA4nq1mUg6ALjQlOwy%2FoujsfkONxhdThcL483IC%2FmVqU%2B3bVHvlUNh7DRIF5ZlEMsHRB%2FkRPITUTS9HEPA6RMPoBrJoSvmNKcthdtbMdl9kkwzHMr2Qlm6xWOCWMoMVA0YXqzw0fj1gkuNOVM3REYQTH59PhYdb%2FR2zgvxAp7cQsHFxZpDKdsSgvTzbyMzR52SMLY%2BeqYxVKu5D3VrdrgLC091SoJvlC%2BdvkasUaVCQ%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,pet hair trimmer,7455,False,ebay,2025-09-15T19:02:11.199952+00:00,
"100Ft LED Strip Lights, Smart Light with App Remote Control, RGB LED Lights for ",14.89,USD,https://i.ebayimg.com/images/g/KuUAAOSwoXdmKC4-/s-l225.jpg,https://www.ebay.com/itm/266782459674?_skw=smart+light+strip&hash=item3e1d79471a%3Ag%3AKuUAAOSwoXdmKC4-&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZqOE8xMOfSf8n1qsjMl85rqejuJFexeKdJ66PrQdGaBUO35B73Teu7uQIT%2FbN1wVlR75i0aPOL6WUnApR3layvXYs1mIxffVkpzoGn5lwxKd2ekNxZWiZiUzpGMy56oxeJX3WDDxdFCtiQJc3Sp05TmWwZxMf7uD7cEchBrhURO%2F3c9QwXhK%2FKEmJX7FVBbT8cQgq9d0YeUCtbeLA8yif1NHRc9SzymyZKOqx2%2Bm2emtk0MoGQvfl07%2BcK9qnlVMZX92WRxD%2BmuOWh2Fqv3xJ64b3Vl%2FfGein1mE1G0%2Ba2Bw%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=smart_light_strip&toolid=10001,https://www.ebay.com/itm/266782459674?_skw=smart+light+strip&hash=item3e1d79471a%3Ag%3AKuUAAOSwoXdmKC4-&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZqOE8xMOfSf8n1qsjMl85rqejuJFexeKdJ66PrQdGaBUO35B73Teu7uQIT%2FbN1wVlR75i0aPOL6WUnApR3layvXYs1mIxffVkpzoGn5lwxKd2ekNxZWiZiUzpGMy56oxeJX3WDDxdFCtiQJc3Sp05TmWwZxMf7uD7cEchBrhURO%2F3c9QwXhK%2FKEmJX7FVBbT8cQgq9d0YeUCtbeLA8yif1NHRc9SzymyZKOqx2%2Bm2emtk0MoGQvfl07%2BcK9qnlVMZX92WRxD%2BmuOWh2Fqv3xJ64b3Vl%2FfGein1mE1G0%2Ba2Bw%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,smart light strip,7238,False,ebay,2025-09-15T22:02:07.481419+00:00,
"ePro Select Cordless Vacuum with Removable Battery, 6pc Tool Set, Teal/Copper 🔷",76.49,USD,https://i.ebayimg.com/images/g/ArcAAOSwSmRn5ZA0/s-l225.jpg,https://www.ebay.com/itm/396369455280?_skw=cordless+vacuum&hash=item5c4975e8b0%3Ag%3AArcAAOSwSmRn5ZA0&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZVNs21sNCQ4%2BO33u%2BBABTwdAbRR0Dw7Ydg656l6%2Bop31y5C%2Bm0NGGjXhqEIqoriKBhn001XwvmA52kcp7sga7Pcath96cRzu1tLs7yrXTZ%2FRkwKTrd93a7A0jScjQ0vrCttT9eyIRfXYg62q%2F3XlihtNhh5xnWOBVqafvURkV0%2BFeCd3gmNkXp7aFfTvsZCvC9OrFxaMxRLYqRONNfAWhJw0mZj57C5RlQ1MJAIMg0mN7TBnXWE5I%2Bdt0bL1kM1%2FvSK2FleQZWoW9UOja%2BNtGpVF07ll1q%2FFcD6%2By1MC7wSw%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=cordless_vacuum&toolid=10001,https://www.ebay.com/itm/396369455280?_skw=cordless+vacuum&hash=item5c4975e8b0%3Ag%3AArcAAOSwSmRn5ZA0&amdata=enc%3AAQAKAAAA8PeG5RIuIyokJHJy903%2F5UZVNs21sNCQ4%2BO33u%2BBABTwdAbRR0Dw7Ydg656l6%2Bop31y5C%2Bm0NGGjXhqEIqoriKBhn001XwvmA52kcp7sga7Pcath96cRzu1tLs7yrXTZ%2FRkwKTrd93a7A0jScjQ0vrCttT9eyIRfXYg62q%2F3XlihtNhh5xnWOBVqafvURkV0%2BFeCd3gmNkXp7aFfTvsZCvC9OrFxaMxRLYqRONNfAWhJw0mZj57C5RlQ1MJAIMg0mN7TBnXWE5I%2Bdt0bL1kM1%2FvSK2FleQZWoW9UOja%2BNtGpVF07ll1q%2FFcD6%2By1MC7wSw%3D%3D&mkcid=1&mkrid=711-53200-19255-0&mkevt=1&campid=5339121799&customid=PDF&toolid=10001,cordless vacuum,6602,False,ebay,2025-09-16T04:02:19.564357+00:00,
